REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
REGION1,UKSOUTPH1,S4P1,2021,0.001379905808477237
REGION1,UKSOUTPH1,S4P2,2021,0.1963978021978022
REGION1,UKSOUTPH1,S4P3,2021,0.004854395604395604
REGION1,UKSOUTPH1,S4P4,2021,0.0
REGION1,ATWIONPH1,S1P1,2021,0.277653846031746
REGION1,ATWIONPH1,S1P2,2021,0.2636878411111111
REGION1,ATWIONPH1,S1P3,2021,0.3176118527777778
REGION1,ATWIONPH1,S1P4,2021,0.2835806222222222
REGION1,ATWIONPH1,S2P1,2021,0.2902017142857143
REGION1,ATWIONPH1,S2P2,2021,0.3138428989130435
REGION1,ATWIONPH1,S2P3,2021,0.3382090652173913
REGION1,ATWIONPH1,S2P4,2021,0.3282063985507246
REGION1,ATWIONPH1,S3P1,2021,0.1516270465838509
REGION1,ATWIONPH1,S3P2,2021,0.1565601619565217
REGION1,ATWIONPH1,S3P3,2021,0.2003895135869565
REGION1,ATWIONPH1,S3P4,2021,0.2179162101449275
REGION1,ATWIONPH1,S4P1,2021,0.2713838210361068
REGION1,ATWIONPH1,S4P2,2021,0.2765137153846154
REGION1,ATWIONPH1,S4P3,2021,0.3026693956043956
REGION1,ATWIONPH1,S4P4,2021,0.2900332344322344
REGION1,BEWIOFPH1,S1P1,2021,0.3836329349206349
REGION1,BEWIOFPH1,S1P2,2021,0.37671328
REGION1,BEWIOFPH1,S1P3,2021,0.4173427472222223
REGION1,BEWIOFPH1,S1P4,2021,0.4091949111111111
REGION1,BEWIOFPH1,S2P1,2021,0.232431950310559
REGION1,BEWIOFPH1,S2P2,2021,0.2551530815217392
REGION1,BEWIOFPH1,S2P3,2021,0.257292125
REGION1,BEWIOFPH1,S2P4,2021,0.2547758007246377
REGION1,BEWIOFPH1,S3P1,2021,0.2003456102484472
REGION1,BEWIOFPH1,S3P2,2021,0.2074470597826087
REGION1,BEWIOFPH1,S3P3,2021,0.2147794211956522
REGION1,BEWIOFPH1,S3P4,2021,0.2355561231884058
REGION1,BEWIOFPH1,S4P1,2021,0.279352350078493
REGION1,BEWIOFPH1,S4P2,2021,0.275546021978022
REGION1,BEWIOFPH1,S4P3,2021,0.3259292032967033
REGION1,BEWIOFPH1,S4P4,2021,0.3122249377289377
REGION1,BEWIONPH1,S1P1,2021,0.3836329349206349
REGION1,BEWIONPH1,S1P2,2021,0.37671328
REGION1,BEWIONPH1,S1P3,2021,0.4173427472222223
REGION1,BEWIONPH1,S1P4,2021,0.4091949111111111
REGION1,BEWIONPH1,S2P1,2021,0.232431950310559
REGION1,BEWIONPH1,S2P2,2021,0.2551530815217392
REGION1,BEWIONPH1,S2P3,2021,0.257292125
REGION1,BEWIONPH1,S2P4,2021,0.2547758007246377
REGION1,BEWIONPH1,S3P1,2021,0.2003456102484472
REGION1,BEWIONPH1,S3P2,2021,0.2074470597826087
REGION1,BEWIONPH1,S3P3,2021,0.2147794211956522
REGION1,BEWIONPH1,S3P4,2021,0.2355561231884058
REGION1,BEWIONPH1,S4P1,2021,0.279352350078493
REGION1,BEWIONPH1,S4P2,2021,0.275546021978022
REGION1,BEWIONPH1,S4P3,2021,0.3259292032967033
REGION1,BEWIONPH1,S4P4,2021,0.3122249377289377
REGION1,BGWIONPH1,S1P1,2021,0.2963998428571428
REGION1,BGWIONPH1,S1P2,2021,0.3029305155555556
REGION1,BGWIONPH1,S1P3,2021,0.2977023083333333
REGION1,BGWIONPH1,S1P4,2021,0.2795975296296296
REGION1,BGWIONPH1,S2P1,2021,0.2423045155279503
REGION1,BGWIONPH1,S2P2,2021,0.2461793195652174
REGION1,BGWIONPH1,S2P3,2021,0.2351917907608696
REGION1,BGWIONPH1,S2P4,2021,0.2311569384057971
REGION1,BGWIONPH1,S3P1,2021,0.1704130186335404
REGION1,BGWIONPH1,S3P2,2021,0.1671334630434783
REGION1,BGWIONPH1,S3P3,2021,0.1562483369565217
REGION1,BGWIONPH1,S3P4,2021,0.1600567028985507
REGION1,BGWIONPH1,S4P1,2021,0.2377324128728415
REGION1,BGWIONPH1,S4P2,2021,0.2177379318681319
REGION1,BGWIONPH1,S4P3,2021,0.257472282967033
REGION1,BGWIONPH1,S4P4,2021,0.2499228717948718
REGION1,CYWIONPH1,S1P1,2021,0.2128325873015873
REGION1,CYWIONPH1,S1P2,2021,0.1954315044444444
REGION1,CYWIONPH1,S1P3,2021,0.1861665388888889
REGION1,CYWIONPH1,S1P4,2021,0.1986560814814815
REGION1,CYWIONPH1,S2P1,2021,0.1600623354037267
REGION1,CYWIONPH1,S2P2,2021,0.1491816923913043
REGION1,CYWIONPH1,S2P3,2021,0.1266175244565217
REGION1,CYWIONPH1,S2P4,2021,0.1394991086956522
REGION1,CYWIONPH1,S3P1,2021,0.06368881521739131
REGION1,CYWIONPH1,S3P2,2021,0.08146627173913044
REGION1,CYWIONPH1,S3P3,2021,0.1035918451086957
REGION1,CYWIONPH1,S3P4,2021,0.09168294927536232
REGION1,CYWIONPH1,S4P1,2021,0.085020284144427
REGION1,CYWIONPH1,S4P2,2021,0.07807575824175825
REGION1,CYWIONPH1,S4P3,2021,0.08537331318681318
REGION1,CYWIONPH1,S4P4,2021,0.08606463003663004
REGION1,CZWIONPH1,S1P1,2021,0.2827953714285714
REGION1,CZWIONPH1,S1P2,2021,0.2894406744444444
REGION1,CZWIONPH1,S1P3,2021,0.3092758805555555
REGION1,CZWIONPH1,S1P4,2021,0.2944387777777778
REGION1,CZWIONPH1,S2P1,2021,0.2067386055900621
REGION1,CZWIONPH1,S2P2,2021,0.2400367532608696
REGION1,CZWIONPH1,S2P3,2021,0.2364706630434782
REGION1,CZWIONPH1,S2P4,2021,0.2409504818840579
REGION1,CZWIONPH1,S3P1,2021,0.1427155232919255
REGION1,CZWIONPH1,S3P2,2021,0.1631533163043478
REGION1,CZWIONPH1,S3P3,2021,0.1645413206521739
REGION1,CZWIONPH1,S3P4,2021,0.1791268550724638
REGION1,CZWIONPH1,S4P1,2021,0.2079050470957614
REGION1,CZWIONPH1,S4P2,2021,0.2221248450549451
REGION1,CZWIONPH1,S4P3,2021,0.2351845741758242
REGION1,CZWIONPH1,S4P4,2021,0.2328500732600733
REGION1,DEWIOFPH1,S1P1,2021,0.3054767301587302
REGION1,DEWIOFPH1,S1P2,2021,0.3144570311111111
REGION1,DEWIOFPH1,S1P3,2021,0.3256845027777778
REGION1,DEWIOFPH1,S1P4,2021,0.3113629851851852
REGION1,DEWIOFPH1,S2P1,2021,0.1831426335403727
REGION1,DEWIOFPH1,S2P2,2021,0.2194181141304348
REGION1,DEWIOFPH1,S2P3,2021,0.214120222826087
REGION1,DEWIOFPH1,S2P4,2021,0.2068902536231884
REGION1,DEWIOFPH1,S3P1,2021,0.1413605139751553
REGION1,DEWIOFPH1,S3P2,2021,0.1565719239130435
REGION1,DEWIOFPH1,S3P3,2021,0.1547772934782609
REGION1,DEWIOFPH1,S3P4,2021,0.1683608115942029
REGION1,DEWIOFPH1,S4P1,2021,0.2118953469387755
REGION1,DEWIOFPH1,S4P2,2021,0.2086918208791209
REGION1,DEWIOFPH1,S4P3,2021,0.2358457225274725
REGION1,DEWIOFPH1,S4P4,2021,0.2332789853479854
REGION1,DEWIONPH1,S1P1,2021,0.3054767301587302
REGION1,DEWIONPH1,S1P2,2021,0.3144570311111111
REGION1,DEWIONPH1,S1P3,2021,0.3256845027777778
REGION1,DEWIONPH1,S1P4,2021,0.3113629851851852
REGION1,DEWIONPH1,S2P1,2021,0.1831426335403727
REGION1,DEWIONPH1,S2P2,2021,0.2194181141304348
REGION1,DEWIONPH1,S2P3,2021,0.214120222826087
REGION1,DEWIONPH1,S2P4,2021,0.2068902536231884
REGION1,DEWIONPH1,S3P1,2021,0.1413605139751553
REGION1,DEWIONPH1,S3P2,2021,0.1565719239130435
REGION1,DEWIONPH1,S3P3,2021,0.1547772934782609
REGION1,DEWIONPH1,S3P4,2021,0.1683608115942029
REGION1,DEWIONPH1,S4P1,2021,0.2118953469387755
REGION1,DEWIONPH1,S4P2,2021,0.2086918208791209
REGION1,DEWIONPH1,S4P3,2021,0.2358457225274725
REGION1,DEWIONPH1,S4P4,2021,0.2332789853479854
REGION1,DKWIOFPH1,S1P1,2021,0.4326342142857142
REGION1,DKWIOFPH1,S1P2,2021,0.4378439522222222
REGION1,DKWIOFPH1,S1P3,2021,0.4366602944444445
REGION1,DKWIOFPH1,S1P4,2021,0.4343923851851852
REGION1,DKWIOFPH1,S2P1,2021,0.2762126133540372
REGION1,DKWIOFPH1,S2P2,2021,0.3168260565217391
REGION1,DKWIOFPH1,S2P3,2021,0.3061178858695652
REGION1,DKWIOFPH1,S2P4,2021,0.2945068224637681
REGION1,DKWIOFPH1,S3P1,2021,0.2426088835403727
REGION1,DKWIOFPH1,S3P2,2021,0.2639605097826087
REGION1,DKWIOFPH1,S3P3,2021,0.2457560733695652
REGION1,DKWIOFPH1,S3P4,2021,0.2444226231884058
REGION1,DKWIOFPH1,S4P1,2021,0.3145761946624804
REGION1,DKWIOFPH1,S4P2,2021,0.3094762241758242
REGION1,DKWIOFPH1,S4P3,2021,0.3126900879120879
REGION1,DKWIOFPH1,S4P4,2021,0.3207737509157509
REGION1,DKWIONPH1,S1P1,2021,0.4326342142857142
REGION1,DKWIONPH1,S1P2,2021,0.4378439522222222
REGION1,DKWIONPH1,S1P3,2021,0.4366602944444445
REGION1,DKWIONPH1,S1P4,2021,0.4343923851851852
REGION1,DKWIONPH1,S2P1,2021,0.2762126133540372
REGION1,DKWIONPH1,S2P2,2021,0.3168260565217391
REGION1,DKWIONPH1,S2P3,2021,0.3061178858695652
REGION1,DKWIONPH1,S2P4,2021,0.2945068224637681
REGION1,DKWIONPH1,S3P1,2021,0.2426088835403727
REGION1,DKWIONPH1,S3P2,2021,0.2639605097826087
REGION1,DKWIONPH1,S3P3,2021,0.2457560733695652
REGION1,DKWIONPH1,S3P4,2021,0.2444226231884058
REGION1,DKWIONPH1,S4P1,2021,0.3145761946624804
REGION1,DKWIONPH1,S4P2,2021,0.3094762241758242
REGION1,DKWIONPH1,S4P3,2021,0.3126900879120879
REGION1,DKWIONPH1,S4P4,2021,0.3207737509157509
REGION1,EEWIONPH1,S1P1,2021,0.3871113873015873
REGION1,EEWIONPH1,S1P2,2021,0.3835456811111111
REGION1,EEWIONPH1,S1P3,2021,0.3867688305555556
REGION1,EEWIONPH1,S1P4,2021,0.3844187407407407
REGION1,EEWIONPH1,S2P1,2021,0.235480701863354
REGION1,EEWIONPH1,S2P2,2021,0.2847439586956522
REGION1,EEWIONPH1,S2P3,2021,0.2812587092391304
REGION1,EEWIONPH1,S2P4,2021,0.2591429927536232
REGION1,EEWIONPH1,S3P1,2021,0.1584890729813665
REGION1,EEWIONPH1,S3P2,2021,0.2154815380434783
REGION1,EEWIONPH1,S3P3,2021,0.1992027880434782
REGION1,EEWIONPH1,S3P4,2021,0.1837014311594203
REGION1,EEWIONPH1,S4P1,2021,0.2106830031397174
REGION1,EEWIONPH1,S4P2,2021,0.220511021978022
REGION1,EEWIONPH1,S4P3,2021,0.2415934010989011
REGION1,EEWIONPH1,S4P4,2021,0.227860336996337
REGION1,GRWIONPH1,S1P1,2021,0.344315126984127
REGION1,GRWIONPH1,S1P2,2021,0.3572937766666666
REGION1,GRWIONPH1,S1P3,2021,0.3440620555555556
REGION1,GRWIONPH1,S1P4,2021,0.3433837407407407
REGION1,GRWIONPH1,S2P1,2021,0.2081429751552795
REGION1,GRWIONPH1,S2P2,2021,0.2480812097826087
REGION1,GRWIONPH1,S2P3,2021,0.2269862798913043
REGION1,GRWIONPH1,S2P4,2021,0.2124455471014493
REGION1,GRWIONPH1,S3P1,2021,0.232702097826087
REGION1,GRWIONPH1,S3P2,2021,0.2868265423913043
REGION1,GRWIONPH1,S3P3,2021,0.1954855
REGION1,GRWIONPH1,S3P4,2021,0.1817669166666667
REGION1,GRWIONPH1,S4P1,2021,0.2555605996860282
REGION1,GRWIONPH1,S4P2,2021,0.2599203461538461
REGION1,GRWIONPH1,S4P3,2021,0.2428796071428571
REGION1,GRWIONPH1,S4P4,2021,0.2351225457875458
REGION1,ESWIOFPH1,S1P1,2021,0.3234744857142857
REGION1,ESWIOFPH1,S1P2,2021,0.3185098155555556
REGION1,ESWIOFPH1,S1P3,2021,0.3209076972222222
REGION1,ESWIOFPH1,S1P4,2021,0.3298971111111111
REGION1,ESWIOFPH1,S2P1,2021,0.2542648183229814
REGION1,ESWIOFPH1,S2P2,2021,0.2735952
REGION1,ESWIOFPH1,S2P3,2021,0.2894956032608695
REGION1,ESWIOFPH1,S2P4,2021,0.2735621666666667
REGION1,ESWIOFPH1,S3P1,2021,0.1635121677018634
REGION1,ESWIOFPH1,S3P2,2021,0.1718137586956522
REGION1,ESWIOFPH1,S3P3,2021,0.233688214673913
REGION1,ESWIOFPH1,S3P4,2021,0.2113763043478261
REGION1,ESWIOFPH1,S4P1,2021,0.2270197095761382
REGION1,ESWIOFPH1,S4P2,2021,0.2233804450549451
REGION1,ESWIOFPH1,S4P3,2021,0.2373768846153846
REGION1,ESWIOFPH1,S4P4,2021,0.2325911611721612
REGION1,ESWIONPH1,S1P1,2021,0.3234744857142857
REGION1,ESWIONPH1,S1P2,2021,0.3185098155555556
REGION1,ESWIONPH1,S1P3,2021,0.3209076972222222
REGION1,ESWIONPH1,S1P4,2021,0.3298971111111111
REGION1,ESWIONPH1,S2P1,2021,0.2542648183229814
REGION1,ESWIONPH1,S2P2,2021,0.2735952
REGION1,ESWIONPH1,S2P3,2021,0.2894956032608695
REGION1,ESWIONPH1,S2P4,2021,0.2735621666666667
REGION1,ESWIONPH1,S3P1,2021,0.1635121677018634
REGION1,ESWIONPH1,S3P2,2021,0.1718137586956522
REGION1,ESWIONPH1,S3P3,2021,0.233688214673913
REGION1,ESWIONPH1,S3P4,2021,0.2113763043478261
REGION1,ESWIONPH1,S4P1,2021,0.2270197095761382
REGION1,ESWIONPH1,S4P2,2021,0.2233804450549451
REGION1,ESWIONPH1,S4P3,2021,0.2373768846153846
REGION1,ESWIONPH1,S4P4,2021,0.2325911611721612
REGION1,FIWIOFPH1,S1P1,2021,0.4478409523809523
REGION1,FIWIOFPH1,S1P2,2021,0.4383077088888889
REGION1,FIWIOFPH1,S1P3,2021,0.4440699611111111
REGION1,FIWIOFPH1,S1P4,2021,0.4549914555555556
REGION1,FIWIOFPH1,S2P1,2021,0.3272101956521739
REGION1,FIWIOFPH1,S2P2,2021,0.4061624445652174
REGION1,FIWIOFPH1,S2P3,2021,0.3999126440217391
REGION1,FIWIOFPH1,S2P4,2021,0.3709935978260869
REGION1,FIWIOFPH1,S3P1,2021,0.2220905403726708
REGION1,FIWIOFPH1,S3P2,2021,0.2661966858695652
REGION1,FIWIOFPH1,S3P3,2021,0.2721185108695652
REGION1,FIWIOFPH1,S3P4,2021,0.287350231884058
REGION1,FIWIOFPH1,S4P1,2021,0.3086444144427002
REGION1,FIWIOFPH1,S4P2,2021,0.3251619
REGION1,FIWIOFPH1,S4P3,2021,0.3707327005494506
REGION1,FIWIOFPH1,S4P4,2021,0.3426785824175824
REGION1,FIWIONPH1,S1P1,2021,0.4478409523809523
REGION1,FIWIONPH1,S1P2,2021,0.4383077088888889
REGION1,FIWIONPH1,S1P3,2021,0.4440699611111111
REGION1,FIWIONPH1,S1P4,2021,0.4549914555555556
REGION1,FIWIONPH1,S2P1,2021,0.3272101956521739
REGION1,FIWIONPH1,S2P2,2021,0.4061624445652174
REGION1,FIWIONPH1,S2P3,2021,0.3999126440217391
REGION1,FIWIONPH1,S2P4,2021,0.3709935978260869
REGION1,FIWIONPH1,S3P1,2021,0.2220905403726708
REGION1,FIWIONPH1,S3P2,2021,0.2661966858695652
REGION1,FIWIONPH1,S3P3,2021,0.2721185108695652
REGION1,FIWIONPH1,S3P4,2021,0.287350231884058
REGION1,FIWIONPH1,S4P1,2021,0.3086444144427002
REGION1,FIWIONPH1,S4P2,2021,0.3251619
REGION1,FIWIONPH1,S4P3,2021,0.3707327005494506
REGION1,FIWIONPH1,S4P4,2021,0.3426785824175824
REGION1,FRWIONPH1,S1P1,2021,0.2993151095238095
REGION1,FRWIONPH1,S1P2,2021,0.3088031111111111
REGION1,FRWIONPH1,S1P3,2021,0.3452599388888889
REGION1,FRWIONPH1,S1P4,2021,0.3207204259259259
REGION1,FRWIONPH1,S2P1,2021,0.226218451863354
REGION1,FRWIONPH1,S2P2,2021,0.2426378815217392
REGION1,FRWIONPH1,S2P3,2021,0.2573672771739131
REGION1,FRWIONPH1,S2P4,2021,0.2579355724637681
REGION1,FRWIONPH1,S3P1,2021,0.1791024316770186
REGION1,FRWIONPH1,S3P2,2021,0.1850594576086957
REGION1,FRWIONPH1,S3P3,2021,0.2018367581521739
REGION1,FRWIONPH1,S3P4,2021,0.2182363007246377
REGION1,FRWIONPH1,S4P1,2021,0.2495484615384615
REGION1,FRWIONPH1,S4P2,2021,0.2524918076923077
REGION1,FRWIONPH1,S4P3,2021,0.2978595879120879
REGION1,FRWIONPH1,S4P4,2021,0.2875852307692308
REGION1,FRWIOFPH1,S1P1,2021,0.2993151095238095
REGION1,FRWIOFPH1,S1P2,2021,0.3088031111111111
REGION1,FRWIOFPH1,S1P3,2021,0.3452599388888889
REGION1,FRWIOFPH1,S1P4,2021,0.3207204259259259
REGION1,FRWIOFPH1,S2P1,2021,0.226218451863354
REGION1,FRWIOFPH1,S2P2,2021,0.2426378815217392
REGION1,FRWIOFPH1,S2P3,2021,0.2573672771739131
REGION1,FRWIOFPH1,S2P4,2021,0.2579355724637681
REGION1,FRWIOFPH1,S3P1,2021,0.1791024316770186
REGION1,FRWIOFPH1,S3P2,2021,0.1850594576086957
REGION1,FRWIOFPH1,S3P3,2021,0.2018367581521739
REGION1,FRWIOFPH1,S3P4,2021,0.2182363007246377
REGION1,FRWIOFPH1,S4P1,2021,0.2495484615384615
REGION1,FRWIOFPH1,S4P2,2021,0.2524918076923077
REGION1,FRWIOFPH1,S4P3,2021,0.2978595879120879
REGION1,FRWIOFPH1,S4P4,2021,0.2875852307692308
REGION1,HRWIONPH1,S1P1,2021,0.1651199555555556
REGION1,HRWIONPH1,S1P2,2021,0.1451384366666667
REGION1,HRWIONPH1,S1P3,2021,0.1549442805555556
REGION1,HRWIONPH1,S1P4,2021,0.1564175407407407
REGION1,HRWIONPH1,S2P1,2021,0.1812449534161491
REGION1,HRWIONPH1,S2P2,2021,0.1646858380434783
REGION1,HRWIONPH1,S2P3,2021,0.1657613505434783
REGION1,HRWIONPH1,S2P4,2021,0.1785268768115942
REGION1,HRWIONPH1,S3P1,2021,0.09115116304347826
REGION1,HRWIONPH1,S3P2,2021,0.0536187597826087
REGION1,HRWIONPH1,S3P3,2021,0.06929189402173913
REGION1,HRWIONPH1,S3P4,2021,0.0936031304347826
REGION1,HRWIONPH1,S4P1,2021,0.1585544725274725
REGION1,HRWIONPH1,S4P2,2021,0.1322442813186813
REGION1,HRWIONPH1,S4P3,2021,0.1628350274725275
REGION1,HRWIONPH1,S4P4,2021,0.1661031098901099
REGION1,HUWIONPH1,S1P1,2021,0.2534380984126984
REGION1,HUWIONPH1,S1P2,2021,0.2365279577777778
REGION1,HUWIONPH1,S1P3,2021,0.2882883666666667
REGION1,HUWIONPH1,S1P4,2021,0.2601035481481482
REGION1,HUWIONPH1,S2P1,2021,0.2855006009316771
REGION1,HUWIONPH1,S2P2,2021,0.298546425
REGION1,HUWIONPH1,S2P3,2021,0.3225106059782609
REGION1,HUWIONPH1,S2P4,2021,0.3318328876811594
REGION1,HUWIONPH1,S3P1,2021,0.1426921133540373
REGION1,HUWIONPH1,S3P2,2021,0.1382199554347826
REGION1,HUWIONPH1,S3P3,2021,0.1715792635869565
REGION1,HUWIONPH1,S3P4,2021,0.1918075760869565
REGION1,HUWIONPH1,S4P1,2021,0.2457986656200942
REGION1,HUWIONPH1,S4P2,2021,0.2360351989010989
REGION1,HUWIONPH1,S4P3,2021,0.2652953928571428
REGION1,HUWIONPH1,S4P4,2021,0.2607410952380952
REGION1,IEWIOFPH1,S1P1,2021,0.4490290857142857
REGION1,IEWIOFPH1,S1P2,2021,0.4555236988888889
REGION1,IEWIOFPH1,S1P3,2021,0.4542637
REGION1,IEWIOFPH1,S1P4,2021,0.4510105740740741
REGION1,IEWIOFPH1,S2P1,2021,0.2751242701863354
REGION1,IEWIOFPH1,S2P2,2021,0.3254751510869565
REGION1,IEWIOFPH1,S2P3,2021,0.2909334021739131
REGION1,IEWIOFPH1,S2P4,2021,0.2742039492753623
REGION1,IEWIOFPH1,S3P1,2021,0.2025942686335404
REGION1,IEWIOFPH1,S3P2,2021,0.2745801413043478
REGION1,IEWIOFPH1,S3P3,2021,0.2370131304347826
REGION1,IEWIOFPH1,S3P4,2021,0.2135611594202899
REGION1,IEWIOFPH1,S4P1,2021,0.2834567959183674
REGION1,IEWIOFPH1,S4P2,2021,0.3002556131868132
REGION1,IEWIOFPH1,S4P3,2021,0.2900320604395604
REGION1,IEWIOFPH1,S4P4,2021,0.2873582197802198
REGION1,IEWIONPH1,S1P1,2021,0.4490290857142857
REGION1,IEWIONPH1,S1P2,2021,0.4555236988888889
REGION1,IEWIONPH1,S1P3,2021,0.4542637
REGION1,IEWIONPH1,S1P4,2021,0.4510105740740741
REGION1,IEWIONPH1,S2P1,2021,0.2751242701863354
REGION1,IEWIONPH1,S2P2,2021,0.3254751510869565
REGION1,IEWIONPH1,S2P3,2021,0.2909334021739131
REGION1,IEWIONPH1,S2P4,2021,0.2742039492753623
REGION1,IEWIONPH1,S3P1,2021,0.2025942686335404
REGION1,IEWIONPH1,S3P2,2021,0.2745801413043478
REGION1,IEWIONPH1,S3P3,2021,0.2370131304347826
REGION1,IEWIONPH1,S3P4,2021,0.2135611594202899
REGION1,IEWIONPH1,S4P1,2021,0.2834567959183674
REGION1,IEWIONPH1,S4P2,2021,0.3002556131868132
REGION1,IEWIONPH1,S4P3,2021,0.2900320604395604
REGION1,IEWIONPH1,S4P4,2021,0.2873582197802198
REGION1,ITWIONPH1,S1P1,2021,0.2159978253968254
REGION1,ITWIONPH1,S1P2,2021,0.2049901011111111
REGION1,ITWIONPH1,S1P3,2021,0.1949610861111111
REGION1,ITWIONPH1,S1P4,2021,0.2062208074074074
REGION1,ITWIONPH1,S2P1,2021,0.2104775791925466
REGION1,ITWIONPH1,S2P2,2021,0.2221631010869565
REGION1,ITWIONPH1,S2P3,2021,0.1959528451086957
REGION1,ITWIONPH1,S2P4,2021,0.207243981884058
REGION1,ITWIONPH1,S3P1,2021,0.09451800621118013
REGION1,ITWIONPH1,S3P2,2021,0.1055208467391304
REGION1,ITWIONPH1,S3P3,2021,0.1027093505434783
REGION1,ITWIONPH1,S3P4,2021,0.09104841304347826
REGION1,ITWIONPH1,S4P1,2021,0.1680762653061225
REGION1,ITWIONPH1,S4P2,2021,0.1754543384615385
REGION1,ITWIONPH1,S4P3,2021,0.1600916373626374
REGION1,ITWIONPH1,S4P4,2021,0.1655968864468864
REGION1,ITWIOFPH1,S1P1,2021,0.2159978253968254
REGION1,ITWIOFPH1,S1P2,2021,0.2049901011111111
REGION1,ITWIOFPH1,S1P3,2021,0.1949610861111111
REGION1,ITWIOFPH1,S1P4,2021,0.2062208074074074
REGION1,ITWIOFPH1,S2P1,2021,0.2104775791925466
REGION1,ITWIOFPH1,S2P2,2021,0.2221631010869565
REGION1,ITWIOFPH1,S2P3,2021,0.1959528451086957
REGION1,ITWIOFPH1,S2P4,2021,0.207243981884058
REGION1,ITWIOFPH1,S3P1,2021,0.09451800621118013
REGION1,ITWIOFPH1,S3P2,2021,0.1055208467391304
REGION1,ITWIOFPH1,S3P3,2021,0.1027093505434783
REGION1,ITWIOFPH1,S3P4,2021,0.09104841304347826
REGION1,ITWIOFPH1,S4P1,2021,0.1680762653061225
REGION1,ITWIOFPH1,S4P2,2021,0.1754543384615385
REGION1,ITWIOFPH1,S4P3,2021,0.1600916373626374
REGION1,ITWIOFPH1,S4P4,2021,0.1655968864468864
REGION1,LTWIONPH1,S1P1,2021,0.3717545063492064
REGION1,LTWIONPH1,S1P2,2021,0.3733428511111111
REGION1,LTWIONPH1,S1P3,2021,0.3994019833333334
REGION1,LTWIONPH1,S1P4,2021,0.3823860888888889
REGION1,LTWIONPH1,S2P1,2021,0.2388731847826087
REGION1,LTWIONPH1,S2P2,2021,0.31587675
REGION1,LTWIONPH1,S2P3,2021,0.2961315760869566
REGION1,LTWIONPH1,S2P4,2021,0.2680320471014493
REGION1,LTWIONPH1,S3P1,2021,0.1847443121118012
REGION1,LTWIONPH1,S3P2,2021,0.226493822826087
REGION1,LTWIONPH1,S3P3,2021,0.2118177364130435
REGION1,LTWIONPH1,S3P4,2021,0.2089145036231884
REGION1,LTWIONPH1,S4P1,2021,0.2302717551020408
REGION1,LTWIONPH1,S4P2,2021,0.2585533835164835
REGION1,LTWIONPH1,S4P3,2021,0.2891449587912088
REGION1,LTWIONPH1,S4P4,2021,0.2540373736263736
REGION1,LUWIONPH1,S1P1,2021,0.3083150047619048
REGION1,LUWIONPH1,S1P2,2021,0.3104707433333334
REGION1,LUWIONPH1,S1P3,2021,0.3533265583333333
REGION1,LUWIONPH1,S1P4,2021,0.3219735
REGION1,LUWIONPH1,S2P1,2021,0.2003990698757764
REGION1,LUWIONPH1,S2P2,2021,0.2458715608695652
REGION1,LUWIONPH1,S2P3,2021,0.2416769048913043
REGION1,LUWIONPH1,S2P4,2021,0.2433114710144927
REGION1,LUWIONPH1,S3P1,2021,0.1921784099378882
REGION1,LUWIONPH1,S3P2,2021,0.2115850141304348
REGION1,LUWIONPH1,S3P3,2021,0.2061602092391304
REGION1,LUWIONPH1,S3P4,2021,0.2250867572463768
REGION1,LUWIONPH1,S4P1,2021,0.2417759356357928
REGION1,LUWIONPH1,S4P2,2021,0.2550022076923077
REGION1,LUWIONPH1,S4P3,2021,0.2950537747252747
REGION1,LUWIONPH1,S4P4,2021,0.2851148095238095
REGION1,LVWIONPH1,S1P1,2021,0.3961257349206349
REGION1,LVWIONPH1,S1P2,2021,0.3952959177777778
REGION1,LVWIONPH1,S1P3,2021,0.4091657
REGION1,LVWIONPH1,S1P4,2021,0.4058718444444445
REGION1,LVWIONPH1,S2P1,2021,0.2222990248447205
REGION1,LVWIONPH1,S2P2,2021,0.2862387195652174
REGION1,LVWIONPH1,S2P3,2021,0.2577618342391304
REGION1,LVWIONPH1,S2P4,2021,0.2413742934782609
REGION1,LVWIONPH1,S3P1,2021,0.1706916770186335
REGION1,LVWIONPH1,S3P2,2021,0.2144537478260869
REGION1,LVWIONPH1,S3P3,2021,0.1873222907608696
REGION1,LVWIONPH1,S3P4,2021,0.1830279601449275
REGION1,LVWIONPH1,S4P1,2021,0.2116850156985871
REGION1,LVWIONPH1,S4P2,2021,0.2443083417582418
REGION1,LVWIONPH1,S4P3,2021,0.2518583461538462
REGION1,LVWIONPH1,S4P4,2021,0.2240603186813187
REGION1,MTWIONPH1,S1P1,2021,0.2128325873015873
REGION1,MTWIONPH1,S1P2,2021,0.1954315044444444
REGION1,MTWIONPH1,S1P3,2021,0.1861665388888889
REGION1,MTWIONPH1,S1P4,2021,0.1986560814814815
REGION1,MTWIONPH1,S2P1,2021,0.1600623354037267
REGION1,MTWIONPH1,S2P2,2021,0.1491816923913043
REGION1,MTWIONPH1,S2P3,2021,0.1266175244565217
REGION1,MTWIONPH1,S2P4,2021,0.1394991086956522
REGION1,MTWIONPH1,S3P1,2021,0.06368881521739131
REGION1,MTWIONPH1,S3P2,2021,0.08146627173913044
REGION1,MTWIONPH1,S3P3,2021,0.1035918451086957
REGION1,MTWIONPH1,S3P4,2021,0.09168294927536232
